1 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.25 0.25 0 0.05
1 1 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0 0 0.05
1 0.9 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.45 0.05 0 0.05
1 0.7 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.35 0.15 0 0.05
1 0.66 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.33 0.17 0 0.05
1 0.82 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.41 0.09 0 0.05
0.61111 0.61111 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.18673 0.11883 0.19444 0.2
0.72222 0.61111 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.22068 0.14043 0.13889 0.05
0.68889 0.57778 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.19901 0.14543 0.15556 0.05
0.72222 0.54444 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.1966 0.16451 0.13889 0.05
0.68889 0.51111 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.17605 0.16839 0.15555 0.05
0.99657 0.0020576 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.0010253 0.49726 0.0017147 0.05
1 0.16371 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.081853 0.41815 0 0.05
1 0.26371 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.13185 0.36815 0 0.05
0.68889 0.44445 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.15309 0.19136 0.15555 0.05
0.72222 0.47777 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.17253 0.18858 0.13889 0.05
1 0 0.48 0.5 0.5 0.54 0.48 0.46 0.5 0.46 0.46 0.46 0 522.29 0 0.05
1 0 0.50158 0.4878 0.49682 0.49212 0.51701 0.47599 0.47008 0.41659 0.5029 0.4897 0 195.94 0 0.05
0.99167 0.62667 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.31072 0.18511 0.0041667 0.05
0.99167 0.53333 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.26444 0.23139 0.0041667 0.05
0.99167 0.46667 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.23139 0.26444 0.0041667 0.05
0.99383 0.030864 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.015337 0.48158 0.0030864 0.05
1 0.41667 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.20833 0.29167 0 0.05
1 0.063294 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.031647 0.46835 0 0.05
0.72222 0.41111 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.14845 0.21266 0.13889 0.05
0.68889 0.37778 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.13013 0.21432 0.15555 0.05
0.68889 0.64444 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.22198 0.12247 0.15555 0.05
0.8 1 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.4 0 0.1 0.05
0.2037 0.98148 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.099966 0.0018861 0.39815 0.1
0.89657 0 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0 0.44828 0.051715 0.1
1 0 0.3 0.3 0.7 0.46 0.3 0.3 0.49254 0.3 0.3 0.59691 0 111.84 0 0.05
1 0.2 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.1 0.4 0 0.05
0 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0 0 0.5 0.05
0.092593 0.018519 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.00085734 0.045439 0.4537 0.2
0.29259 0 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0 0.1463 0.3537 0.05
0.27037 0.98025 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.13251 0.0026703 0.36482 0.1
0.99167 0.975 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.48344 0.012396 0.0041667 0.05
0.33704 0.98004 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.16515 0.0033633 0.33148 0.1
0.99167 0.93333 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.46278 0.033056 0.0041667 0.2
0.99167 0.86667 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.42972 0.066111 0.0041667 0.05
