1 1 1 1 1 1 1 1 1 1 1 1 125.5 0 0 0.05
0.83333 0 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0 0.41667 0.083333 0.1
0.83333 1 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.41667 0 0.083333 0.2
0.93889 0.9 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.4225 0.046944 0.030558 0.2
0.95648 0.85 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.4065 0.07174 0.02176 0.2
1 1 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0 0 0.05
0.9 0.05 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.0225 0.4275 0.05 0.2
0.95 0.125 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.059375 0.416 0.025 0.2
1 0 0.46 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0 91.031 0 0.05
0.95833 0.1625 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.07786 0.4013 0.02083 0.2
0.95972 0.18125 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.086975 0.3923 0.02014 0.1
0.97666 0.19062 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.0931 0.3952 0.0117 0.05
0.98824 0.19063 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.094194 0.3999 0.0059 0.1
