1 1 1 1 1 1 1 1 1 1 1 1 125.5 0 0 0.05
0.83333 0 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0 0.41667 0.083333 0.1
0.83333 1 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.41667 0 0.083333 0.1
0.93889 0.9 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.4225 0.046944 0.030558 0.2
0.95648 0.85 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.4065 0.07174 0.02176 0.2
1 1 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0 0 0.00625
0.9 0.05 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.0225 0.4275 0.05 0.2
0.95 0.125 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.059375 0.416 0.025 0.2
1 0 0.46 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0 91.031 0 0.05
0.95833 0.1625 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.07786 0.4013 0.02083 0.2
0.95972 0.18125 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.086975 0.3923 0.02014 0.1
0.97666 0.19062 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.0931 0.3952 0.0117 0.05
0.98824 0.19063 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.094194 0.3999 0.0059 0.00625
1 0 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0 0.5 0 0.00625
0.99167 0.975 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.48344 0.012396 0.0041667 0.00625
0.66667 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.16667 0.16667 0.16667 0.2
0.98194 0.9375 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.46029 0.030686 0.0090275 0.1
0.98032 0.91875 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.45034 0.039826 0.0098383 0.05
0.8 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.2 0.2 0.099998 0.1
0.98333 0.95 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.46708 0.024583 0.0083333 0.05
0.66667 0.63333 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.21111 0.12222 0.16667 0.05
0.99167 0.025 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.012396 0.48344 0.0041667 0.05
0.99845 0.19063 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.095167 0.40406 0.00077583 0.05
0.73333 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.18333 0.18333 0.13333 0.05
0.73333 0.43333 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.15889 0.20778 0.13333 0.05
0.73333 0.56667 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.20778 0.15889 0.13333 0.05
1 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.25 0.25 0 0.00625
0.7 0.43333 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.15166 0.19833 0.15 0.05
1 0.83333 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.41667 0.083333 0 0.05
1 0.255 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.1275 0.3725 0 0.05
0.7 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.175 0.175 0.15 0.05
1 0.7375 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.36875 0.13125 0 0.05
1 0.090627 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.045313 0.45469 0 0.05
0.7 0.56666 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.19833 0.15167 0.15 0.05
1 0.77812 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.38906 0.11094 0 0.05
0.73333 0.36667 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.13444 0.23222 0.13333 0.05
0.73333 0.63333 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.23222 0.13444 0.13333 0.05
0.5 0 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0 0.25 0.25 0.05
0.16667 1 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.083333 0 0.41667 0.05
0.7 0.36666 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.12833 0.22167 0.15 0.05
0.16667 0 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0 0.083333 0.41667 0.1
