0 1 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 4.3711e-08 1 0 0.2
0.16667 0.16667 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.93301 0.25 0.25882 0.0125
0.13333 1 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 4.2756e-08 0.97815 0.20791 0.2
0 0.86667 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.20791 0.97815 0 0.05
1 0 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 4.3711e-08 0 1 0.2
0 0.73334 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.40673 0.91355 0 0.2
0 0.60001 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.58778 0.80902 0 0.05
0 0.46668 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.74313 0.66914 0 0.2
0 0.33335 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.86601 0.50002 0 0.2
0.3 0.3 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.79389 0.40451 0.454 0.0125
