550
 0.85111 0.74667 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.85111 0.74667 3.0518794646645353
 0.885999 0.74667 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.8859990000000004 0.7466699999999998 3.0755882834265296
 0.8162210000000001 0.74667 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.8162210000000005 0.7466700000000004 3.119456383373503
 0.85111 0.78667 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.8511100000000008 0.7866699999999998 2.811731803421134
 0.85111 0.90667 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.8511100000000004 0.90667 2.70399974241112
 0.85111 0.94667 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.8511099999999994 0.9466699999999999 2.874506139680469
 0.85111 0.8666699999999999 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.85111 0.8666699999999999 2.6187824700811015
 0.781332 0.94667 0. 0. 0. 0. 0. 0.04000000000000001 0. 0. 0. 0.04000000000000001 0. 0. 0. 0. 0. 0. 0. 0. 0.7813320000000002 0.94667 3.2667668984431515
 0.920888 0.9466699999999999 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.04000000000000001 0.04000000000000001 0.04000000000000001 0.9208880000000003 0.94667 3.030508573783999
 0.920888 0.9466699999999999 0. 0. 0. 0. 0. 0. 0.04000000000000001 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.04000000000000001 0.04000000000000001 0.9208880000000003 0.94667 3.030508573783999
 0.920888 0.9466699999999999 0. 0. 0. 0. 0. 0. 0.04000000000000001 0. 0. 0. 0. 0. 0. 0. 0. 0.04000000000000001 0. 0.04000000000000001 0.9208880000000003 0.94667 3.030508573783999
 0.920888 0.9466699999999999 0. 0. 0. 0. 0. 0. 0.04000000000000001 0. 0. 0. 0. 0. 0. 0. 0. 0.04000000000000001 0.04000000000000001 0. 0.9208880000000003 0.94667 3.030508573783999
 0.920888 0.9466699999999999 0. 0. 0. 0. 0. 0.12000000000000002 0.04000000000000001 0. 0. 0. 0. 0. 0. 0. 0. 0.04000000000000001 0.04000000000000001 0.04000000000000001 0.920888 0.9466699999999998 3.129436306635759
 0.920888 0.9466699999999999 0. 0. 0. 0. 0. 0. 0.04000000000000001 0. 0. 0.12000000000000002 0. 0. 0. 0. 0. 0.04000000000000001 0.04000000000000001 0.04000000000000001 0.9208879999999999 0.9466699999999998 3.127156916734134
 0.65111 0.9466699999999999 0. 0. 0. 0. 0. 0. 0.04000000000000001 0. 0. 0. 0. 0. 0. 0. 0. 0.04000000000000001 0.04000000000000001 0.04000000000000001 0.65111 0.9466699999999999 3.920726489552867
 0.85111 0.8666699999999999 0.16000000000000003 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.8511099999999985 0.8666699999999995 2.837448848736691
 0.85111 0.8666699999999999 0. 0.16000000000000003 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.8511100000000005 0.8666699999999998 2.8404782477915886
 0.85111 0.8666699999999999 0. 0. 0.16000000000000003 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.85111 0.8666699999999999 2.8377470887026583
 0.85111 0.8666699999999999 0. 0. 0. 0.16000000000000003 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.85111 0.8666699999999999 2.8377470887026583
 0.85111 0.8666699999999999 0. 0. 0. 0. 0.16000000000000003 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.85111 0.8666699999999999 2.8377470887026583
 0.85111 0.8666699999999999 0. 0. 0. 0. 0. 0. 0. 0.16000000000000003 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.85111 0.8666699999999999 2.8377470887026583
 0.85111 0.8666699999999999 0. 0. 0. 0. 0. 0. 0. 0. 0.16000000000000003 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.85111 0.8666699999999999 2.8377470887026583
 0.85111 0.8666699999999999 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.16000000000000003 0. 0. 0. 0. 0. 0. 0. 0.85111 0.8666699999999999 2.8377516720936797
 0.85111 0.8666699999999999 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.16000000000000003 0. 0. 0. 0. 0. 0. 0.85111 0.8666699999999999 2.8377470887026583
 0.85111 0.8666699999999999 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.16000000000000003 0. 0. 0. 0. 0. 0.85111 0.8666699999999999 2.8377470887026583
 0.85111 0.8666699999999999 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.16000000000000003 0. 0. 0. 0. 0.85111 0.8666699999999999 2.8377470887026583
