1574
0.4444444444444442 0.6666666666666665 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.4444444444444442 0.6666666666666665 5.2737889776879765 
0.1333333333333333 0.66667 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.1333333333333333 0.66667 5.073168069099228 
0.1333333333333333 0.8000033333333333 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.1333333333333333 0.8000033333333333 4.178999595196506 
0.1333333333333333 0.8000033333333333 0.1333333333333333 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.1333333333333333 0.8000033333333333 4.378999595196506 
0.1333333333333333 0.8000033333333333 0. 0.1333333333333333 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.1333333333333333 0.8000033333333333 4.378999595196506 
0.1333333333333333 0.8000033333333333 0. 0. 0.1333333333333333 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.1333333333333333 0.8000033333333333 4.378999595196506 
0.1333333333333333 0.8000033333333333 0. 0. 0. 0.1333333333333333 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.1333333333333333 0.8000033333333333 4.378999595196506 
0.1333333333333333 0.8000033333333333 0. 0. 0. 0. 0.1333333333333333 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.1333333333333333 0.8000033333333333 4.378999595196506 
0.1333333333333333 0.8000033333333333 0. 0. 0. 0. 0. 0.1333333333333333 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.1333333333333333 0.8000033333333333 4.378999595196506 
0.1333333333333333 0.8000033333333333 0. 0. 0. 0. 0. 0. 0.1333333333333333 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.1333333333333333 0.8000033333333333 4.378999595196506 
0.1333333333333333 0.8000033333333333 0. 0. 0. 0. 0. 0. 0. 0.1333333333333333 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.1333333333333333 0.8000033333333333 4.378999595196506 
0.1333333333333333 0.8000033333333333 0. 0. 0. 0. 0. 0. 0. 0. 0.1333333333333333 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.1333333333333333 0.8000033333333333 4.378999595196506 
0.1333333333333333 0.8000033333333333 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.1333333333333333 0. 0. 0. 0. 0. 0. 0. 0. 0.1333333333333333 0.8000033333333333 4.378999595196506 
0.1333333333333333 0.8000033333333333 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.1333333333333333 0. 0. 0. 0. 0. 0. 0. 0.1333333333333333 0.8000033333333333 4.378999595196506 
0.1333333333333333 0.8000033333333333 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.1333333333333333 0. 0. 0. 0. 0. 0. 0.1333333333333333 0.8000033333333333 4.378999595196506 
0.1333333333333333 0.8000033333333333 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.1333333333333333 0. 0. 0. 0. 0. 0.1333333333333333 0.8000033333333333 4.378999595196506 
0.1333333333333333 0.8000033333333333 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.1333333333333333 0. 0. 0. 0. 0.1333333333333333 0.8000033333333333 4.378999595196506 
