7327
0.16666666666666669 0.16666666666666669 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.9330126982496033 0.2500000063091957 0.2588190521395142 
0.16667 0.16667 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.9330100802318441 0.25000454079398643 0.25882410971189684 
0.03333666666666668 0.16667 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.9646004385224882 0.2584693293158934 0.05234118650943777 
0.16667 0.30000333333333334 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.8606427020948333 0.43852505009719583 0.25882410971189684 
0.16667 0.16667 0.6333333333333333 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 142.54322553902415 38.19514322430692 39.54257754260525 
0.16667 0.16667 0.36666666666666664 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 142.5432255390243 38.19514322430696 39.542577542605294 
0.16667 0.16667 0.5 0.6333333333333333 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 142.54322553902415 38.19514322430692 39.54257754260525 
0.16667 0.16667 0.5 0.36666666666666664 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 142.5432255390243 38.19514322430696 39.542577542605294 
0.16667 0.16667 0.5 0.5 0.6333333333333333 0.5 0.5 0.5 0.5 0.5 0.5 0.5 142.54322553902415 38.19514322430692 39.54257754260525 
0.16667 0.16667 0.5 0.5 0.36666666666666664 0.5 0.5 0.5 0.5 0.5 0.5 0.5 142.5432255390243 38.19514322430696 39.542577542605294 
0.16667 0.16667 0.5 0.5 0.5 0.6333333333333333 0.5 0.5 0.5 0.5 0.5 0.5 142.54322553902415 38.19514322430692 39.54257754260525 
0.16667 0.16667 0.5 0.5 0.5 0.36666666666666664 0.5 0.5 0.5 0.5 0.5 0.5 142.5432255390243 38.19514322430696 39.542577542605294 
0.16667 0.16667 0.5 0.5 0.5 0.5 0.6333333333333333 0.5 0.5 0.5 0.5 0.5 142.54322553902415 38.19514322430692 39.54257754260525 
0.16667 0.16667 0.5 0.5 0.5 0.5 0.36666666666666664 0.5 0.5 0.5 0.5 0.5 142.5432255390243 38.19514322430696 39.542577542605294 
