0 1 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 4.3711e-08 1 0 0.0125
0.13333 1 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 4.2756e-08 0.97815 0.20791 0.2
0 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.70711 0.70711 0 0.2
0.018519 0.31481 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.87983 0.4744 0.029085 0.2
0 0.36667 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.83867 0.54464 0 0.2
0 0.23334 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.93358 0.35837 0 0.2
0 0.10001 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.98769 0.15644 0 0.2
0 0.055009 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.99627 0.0863 0 0.05
0.27778 0.38889 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.7424 0.51984 0.42262 0.05
0 0.021676 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.99942 0.034041 0 0.0125
0.24445 0.35556 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.78629 0.49133 0.37461 0.2
0 0.86667 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.20791 0.97815 0 0.2
0.26666 1 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 3.9932e-08 0.91355 0.40673 0.2
0.27778 0.35556 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.76859 0.48027 0.42262 0.2
